id,name,age,address,cell phone,gender,height,weight,bmi
10542,신서솔,62,수원 달서구 123-45,010-7461-9055,남성,169.100006,86.699997,30.320183
10543,윤수훈,43,남양주 수성구 123-45,010-2920-6296,남성,176.699997,94.800003,30.362341
10544,박은슬,44,천안 해운대구 123-45,010-6393-5644,남성,150.000000,83.699997,37.199997
10545,임지호,70,김해 중구 123-45,010-5537-1264,여성,177.600006,46.099998,14.615544
10546,김건아,50,인천 성동구 123-45,010-6702-7918,여성,163.199997,80.699997,30.299343
10547,장선민,43,천안 해운대구 123-45,010-4627-5705,여성,168.500000,79.400002,27.965380
10548,정유우,78,안양 서북구 123-45,010-4997-3303,남성,170.199997,59.200001,20.436316
10549,강건우,61,울산 달서구 123-45,010-3484-5261,남성,152.100006,68.300003,29.523123
10550,오채훈,65,부산 달서구 123-45,010-3373-4197,여성,153.300003,87.599998,37.275181
10551,임건슬,77,고양 중구 123-45,010-1726-8659,남성,160.600006,92.300003,35.785789
10552,오민슬,28,울산 성동구 123-45,010-1923-4979,여성,162.000000,94.800003,36.122543
10553,윤은슬,33,인천 강서구 123-45,010-8587-2459,남성,152.100006,65.800003,28.442482
10554,김채훈,22,서울 분당구 123-45,010-3414-4656,남성,153.500000,50.799999,21.559910
10555,박하영,63,제주 덕진구 123-45,010-7961-5959,남성,156.800003,77.000000,31.318327
10556,이나율,78,서울 팔달구 123-45,010-2889-7057,여성,158.500000,44.000000,17.514353
10557,김도린,33,고양 덕양구 123-45,010-6855-8631,남성,176.199997,95.000000,30.599323
10558,최건린,48,청주 진해구 123-45,010-8709-1425,남성,167.500000,84.500000,30.118069
10559,박소우,31,대전 흥덕구 123-45,010-3561-5454,여성,166.300003,66.000000,23.864891
10560,박태민,40,세종 신제주 123-45,010-7682-6535,여성,169.800003,65.199997,22.613728
10561,한현연,30,용인 중구 123-45,010-1104-6081,남성,168.399994,73.699997,25.988626
10562,장다서,20,성남 성북구 123-45,010-5948-8485,남성,151.199997,94.099998,41.161015
10563,오도윤,36,부산 장유동 123-45,010-1260-4620,남성,151.199997,76.400002,33.418720
10564,이수윤,60,안산 팔달구 123-45,010-1540-7524,여성,165.800003,46.400002,16.879086
10565,한현람,39,세종 분당구 123-45,010-3545-7455,여성,166.199997,94.500000,34.211319
10566,조민진,44,광주 장유동 123-45,010-2394-3314,남성,167.899994,80.400002,28.520340
10567,오태슬,49,부산 송파구 123-45,010-6998-6255,남성,176.100006,96.400002,31.085531
10568,윤현슬,26,청주 일산동구 123-45,010-7345-5958,남성,160.000000,43.900002,17.148438
10569,오현연,40,전주 서북구 123-45,010-5422-1296,여성,152.000000,70.900002,30.687328
10570,신시민,67,화성 흥덕구 123-45,010-5927-3014,여성,152.699997,59.500000,25.517546
10571,장서린,55,울산 달서구 123-45,010-9947-2337,남성,165.199997,67.599998,24.770035
10572,박하슬,37,청주 신제주 123-45,010-2153-3562,남성,151.800003,82.800003,35.932449
10573,오다연,46,대구 강서구 123-45,010-6931-1707,여성,173.300003,92.000000,30.633080
10574,조예서,45,부산 중구 123-45,010-1007-6505,여성,173.399994,44.299999,14.733487
10575,조채훈,43,광주 동구 123-45,010-3518-7252,남성,158.300003,88.500000,35.316807
10576,이지아,71,울산 해운대구 123-45,010-5528-1084,남성,164.500000,57.900002,21.396700
10577,서태람,54,포항 북구 123-45,010-6327-4481,남성,156.800003,94.000000,38.232761
10578,정아람,28,화성 북구 123-45,010-6939-3054,남성,164.800003,68.800003,25.332266
10579,김유영,59,청주 강남구 123-45,010-3072-8908,여성,174.899994,64.199997,20.987246
10580,신도영,59,대전 기흥구 123-45,010-1795-7560,여성,151.199997,70.400002,30.794214
10581,오태재,56,청주 덕진구 123-45,010-3089-3743,남성,160.899994,77.500000,29.935717
10582,김민민,47,남양주 팔달구 123-45,010-3575-5758,여성,169.699997,95.000000,32.988297
10583,정하빈,35,남양주 흥덕구 123-45,010-1990-6411,남성,164.199997,52.900002,19.620470
10584,신다민,29,수원 중구 123-45,010-5984-7511,남성,168.000000,48.299999,17.113096
10585,강현슬,50,용인 일산동구 123-45,010-2866-5784,남성,179.600006,98.300003,30.474800
10586,이민호,54,화성 유성구 123-45,010-6465-6606,남성,174.699997,56.099998,18.381336
10587,박지아,67,제주 덕양구 123-45,010-7421-2792,여성,157.100006,67.900002,27.511694
10588,조하유,25,안양 송파구 123-45,010-1086-5942,남성,158.600006,85.900002,34.149689
10589,최다안,49,세종 성동구 123-45,010-8468-7442,남성,156.199997,46.500000,19.058598
10590,오도빈,55,서울 성북구 123-45,010-2335-1171,여성,171.500000,97.500000,33.149452
10591,임시빈,68,고양 강서구 123-45,010-2327-7729,남성,163.300003,56.099998,21.037321
10592,서민안,48,인천 분당구 123-45,010-6585-2573,남성,179.300003,64.300003,20.000940
10593,최민재,68,남양주 신제주 123-45,010-1721-1230,남성,170.199997,95.800003,33.070930
10594,신다솔,71,부산 강남구 123-45,010-3132-8395,남성,160.899994,88.699997,34.261909
10595,강서영,21,대전 남구 123-45,010-4411-6642,여성,177.800003,48.299999,15.278602
10596,오나현,28,안양 기흥구 123-45,010-6546-3156,여성,166.899994,71.099998,25.524485
10597,서은윤,39,천안 성북구 123-45,010-9808-1821,남성,173.500000,74.199997,24.649319
10598,조예우,73,전주 신제주 123-45,010-1948-5798,여성,167.899994,70.199997,24.902086
10599,오민슬,79,평택 해운대구 123-45,010-6480-5358,남성,164.399994,96.199997,35.593563
10600,오지호,55,안산 신제주 123-45,010-6942-1259,여성,170.399994,85.900002,29.583803
10601,신다율,54,부산 장유동 123-45,010-4763-1921,남성,167.300003,45.500000,16.256218
10602,장은현,43,청주 남구 123-45,010-2996-4349,남성,159.300003,93.900002,37.002750
10603,조지훈,35,성남 달서구 123-45,010-1627-4940,남성,160.699997,59.599998,23.078869
10604,박은훈,34,용인 서구 123-45,010-4718-1897,남성,169.300003,44.200001,15.420850
10605,서지람,30,제주 해운대구 123-45,010-9469-6057,남성,176.000000,93.000000,30.023245
10606,정시율,73,천안 신제주 123-45,010-1750-2689,여성,173.800003,86.199997,28.536959
10607,한하윤,26,광주 남구 123-45,010-2818-3205,여성,176.100006,59.400002,19.154364
10608,강예우,79,성남 중구 123-45,010-3270-1917,남성,165.600006,77.900002,28.406439
10609,장채우,71,안산 중구 123-45,010-9922-1184,남성,167.899994,83.199997,29.513584
10610,한선슬,78,제주 서북구 123-45,010-4757-7559,남성,173.600006,43.000000,14.268193
10611,박선서,78,안산 덕진구 123-45,010-6680-3956,남성,155.699997,44.299999,18.273703
10612,김도영,39,안양 북구 123-45,010-6160-2684,남성,158.300003,54.599998,21.788673
10613,이다유,51,수원 북구 123-45,010-1239-5911,여성,150.199997,62.700001,27.792505
10614,최아솔,60,평택 중구 123-45,010-6566-5699,여성,164.300003,82.800003,30.672926
10615,윤지민,55,제주 해운대구 123-45,010-1921-3326,여성,171.800003,77.199997,26.155975
10616,한선서,56,성남 강서구 123-45,010-6043-6675,남성,172.300003,88.300003,29.743366
10617,신유서,54,제주 해운대구 123-45,010-2309-6737,여성,153.899994,68.500000,28.921005
10618,강수서,20,고양 송파구 123-45,010-3839-1188,여성,161.300003,41.500000,15.950685
10619,한하율,69,남양주 북구 123-45,010-5392-4412,여성,168.699997,87.099998,30.604692
10620,최은안,66,청주 팔달구 123-45,010-3999-1278,여성,155.600006,97.500000,40.270348
10621,박예솔,71,서울 성동구 123-45,010-5160-8480,여성,160.399994,88.800003,34.514713
10622,서수린,74,인천 서구 123-45,010-9979-4631,여성,171.500000,81.000000,27.539545
10623,장다유,29,대구 달서구 123-45,010-9320-4182,남성,160.199997,49.000000,19.092863
10624,이서연,57,대전 신제주 123-45,010-1284-6952,여성,150.399994,65.699997,29.044888
10625,오지린,78,김해 덕진구 123-45,010-1365-1262,여성,160.699997,59.599998,23.078869
10626,서현유,30,대구 팔달구 123-45,010-2654-8310,여성,170.300003,66.000000,22.756979
10627,최도연,40,대전 동구 123-45,010-9392-2257,여성,169.699997,99.599998,34.585625
10628,정은유,71,세종 해운대구 123-45,010-4188-4052,여성,164.600006,78.300003,28.900284
10629,오민아,39,안양 성동구 123-45,010-3987-8045,남성,172.699997,55.200001,18.507784
10630,장진윤,20,천안 서구 123-45,010-4341-4250,남성,169.899994,81.900002,28.372475
10631,박수빈,23,남양주 강서구 123-45,010-7171-3683,남성,174.100006,93.900002,30.979046
10632,윤소현,30,포항 덕진구 123-45,010-4109-4915,여성,156.300003,63.700001,26.074827
10633,신유진,70,천안 장유동 123-45,010-5481-9058,남성,161.399994,43.700001,16.775457
10634,이현연,52,고양 장유동 123-45,010-7409-4086,남성,164.300003,71.400002,26.449842
10635,박민호,48,세종 진해구 123-45,010-1415-2294,여성,179.800003,51.900002,16.054176
10636,오나슬,57,평택 장유동 123-45,010-5170-4767,남성,169.600006,93.599998,32.540489
10637,조지우,36,성남 강서구 123-45,010-9977-1478,여성,170.300003,87.199997,30.066795
10638,임하재,61,천안 북구 123-45,010-6396-2535,여성,160.500000,63.200001,24.533924
10639,임민아,78,안양 분당구 123-45,010-6492-1715,여성,160.600006,77.199997,29.931339
10640,정나빈,74,창원 서북구 123-45,010-7668-1416,남성,172.300003,93.800003,31.596012
10641,최유솔,41,천안 수성구 123-45,010-2340-8278,남성,170.800003,94.599998,32.427643
10642,조지윤,64,세종 성동구 123-45,010-3405-2802,여성,159.600006,91.400002,35.882309
10643,조유진,36,평택 서북구 123-45,010-5160-1984,남성,151.500000,84.800003,36.946270
10644,서아율,67,창원 유성구 123-45,010-9340-2365,여성,179.699997,76.300003,23.628080
10645,김현솔,70,수원 덕양구 123-45,010-3774-9125,남성,156.899994,95.800003,38.915237
10646,장예솔,75,서울 일산동구 123-45,010-2784-5812,여성,177.000000,85.699997,27.354845
10647,김진우,66,고양 강남구 123-45,010-3569-3068,여성,172.300003,43.099998,14.517996
10648,오예재,57,남양주 흥덕구 123-45,010-7491-5101,여성,175.300003,58.700001,19.101799
10649,조시린,42,서울 팔달구 123-45,010-5955-9008,남성,161.199997,76.000000,29.247149
10650,서수민,75,수원 장유동 123-45,010-7120-3384,남성,161.899994,78.500000,29.948565
10651,정서람,48,수원 서북구 123-45,010-6019-4962,남성,160.399994,89.300003,34.709053
10652,강유빈,49,창원 분당구 123-45,010-4429-6472,여성,166.100006,82.699997,29.975485
10653,최태빈,64,청주 남구 123-45,010-3618-6562,여성,175.300003,98.500000,32.053272
10654,정채영,30,전주 중구 123-45,010-1857-6893,여성,151.699997,58.500000,25.420538
10655,김소린,57,수원 팔달구 123-45,010-8306-4387,남성,172.300003,79.000000,26.610712
10656,한도람,65,울산 신제주 123-45,010-4323-7312,여성,154.399994,72.300003,30.328001
10657,윤소우,59,세종 유성구 123-45,010-5746-9688,남성,157.300003,76.300003,30.836641
10658,조수민,37,전주 남구 123-45,010-6544-6174,남성,167.199997,76.800003,27.471903
10659,이유린,71,서울 일산동구 123-45,010-6050-7960,남성,155.699997,42.000000,17.324955
10660,조민윤,54,용인 장유동 123-45,010-1855-6844,남성,172.600006,58.900002,19.771231
10661,조서재,40,청주 신제주 123-45,010-9195-1902,남성,165.699997,76.000000,27.680161
10662,강유람,66,김해 장유동 123-45,010-5374-9542,남성,176.899994,40.700001,13.005852
10663,박선민,74,평택 송파구 123-45,010-8830-7832,남성,153.800003,62.500000,26.422102
10664,정은영,68,제주 성동구 123-45,010-7117-5846,남성,162.800003,70.099998,26.448997
10665,신지빈,47,서울 흥덕구 123-45,010-6694-5619,여성,179.199997,67.599998,21.050903
10666,신진율,36,포항 덕양구 123-45,010-5989-5171,남성,164.699997,41.299999,15.225195
10667,김건영,66,울산 진해구 123-45,010-6206-3822,여성,166.399994,62.000000,22.391600
10668,박선서,37,김해 중구 123-45,010-5071-1139,남성,151.600006,85.300003,37.115097
10669,서유훈,25,남양주 덕양구 123-45,010-3800-1354,여성,151.100006,53.700001,23.520435
10670,박태민,31,창원 장유동 123-45,010-9440-4667,남성,150.100006,59.299999,26.320448
10671,조하훈,78,남양주 팔달구 123-45,010-4101-4678,여성,177.699997,78.699997,24.922974
10672,이건진,34,대구 강남구 123-45,010-8065-8587,여성,179.500000,69.900002,21.694433
10673,신유훈,29,대전 덕양구 123-45,010-9683-6882,남성,158.300003,98.099998,39.147781
10674,최민솔,41,청주 강남구 123-45,010-9465-3997,여성,166.699997,44.200001,15.905639
10675,장수연,33,포항 해운대구 123-45,010-6498-9384,여성,152.899994,70.400002,30.113256
10676,김채서,62,용인 강서구 123-45,010-7870-4178,여성,176.500000,55.400002,17.783628
10677,오하서,39,천안 분당구 123-45,010-3541-9344,남성,162.000000,90.400002,34.445969
10678,한지우,22,서울 남구 123-45,010-1694-5513,남성,157.600006,42.099998,16.949995
10679,이아영,50,창원 서북구 123-45,010-8333-6173,여성,160.399994,50.400002,19.589432
10680,임유린,25,부산 일산동구 123-45,010-2785-8231,여성,154.699997,92.500000,38.651035
10681,임도람,41,청주 흥덕구 123-45,010-4005-1730,여성,162.300003,51.400002,19.513092
10682,이나연,44,안산 송파구 123-45,010-6069-2259,여성,178.300003,71.900002,22.616543
10683,이건현,35,창원 장유동 123-45,010-5413-5378,남성,163.199997,91.599998,34.391819
10684,박채우,24,수원 성동구 123-45,010-1160-4748,남성,171.000000,78.000000,26.674873
10685,정선린,35,안양 장유동 123-45,010-3308-1567,여성,177.899994,97.400002,30.775640
10686,조서솔,39,서울 덕진구 123-45,010-8977-1812,남성,165.199997,88.199997,32.318302
10687,장채람,46,대구 장유동 123-45,010-1103-1865,남성,168.399994,42.099998,14.845607
10688,김채영,34,울산 서북구 123-45,010-5613-1261,남성,166.000000,75.900002,27.543911
10689,박지영,37,세종 강서구 123-45,010-9201-6468,남성,176.500000,91.500000,29.371878
10690,장진진,40,청주 송파구 123-45,010-9780-4938,남성,160.800003,91.000000,35.194054
10691,윤서현,61,제주 덕진구 123-45,010-8970-7807,남성,152.600006,73.599998,31.605942
10692,장다연,59,평택 분당구 123-45,010-7158-4284,남성,163.399994,42.200001,15.805506
10693,오선호,34,안양 남구 123-45,010-5320-5305,남성,158.699997,74.099998,29.421469
10694,최아빈,42,대구 덕양구 123-45,010-7639-3169,남성,171.699997,47.000000,15.942531
10695,김건우,74,대구 해운대구 123-45,010-1569-5811,여성,170.100006,50.700001,17.522629
10696,조태빈,20,대전 달서구 123-45,010-7375-2941,남성,168.899994,66.599998,23.346134
10697,서지윤,47,인천 덕양구 123-45,010-3755-4965,여성,157.699997,94.199997,37.878036
10698,정현안,73,대전 덕양구 123-45,010-3663-6554,여성,162.699997,92.900002,35.094627
10699,윤태빈,70,울산 수성구 123-45,010-8097-1972,여성,173.199997,46.900002,15.634251
10700,최지윤,78,제주 남구 123-45,010-3661-3797,여성,172.699997,58.200001,19.513641
10701,이민린,44,포항 중구 123-45,010-3522-3598,남성,155.199997,82.400002,34.209270
10702,임은호,45,세종 덕양구 123-45,010-3866-7868,여성,163.699997,99.000000,36.943485
10703,장도호,57,화성 분당구 123-45,010-5788-6934,여성,173.000000,75.699997,25.293192
10704,한건아,22,전주 남구 123-45,010-1406-6409,여성,163.600006,82.699997,30.898605
10705,정다빈,27,용인 동구 123-45,010-2823-8565,여성,174.699997,69.599998,22.804651
10706,최건진,31,서울 강남구 123-45,010-1234-6905,여성,161.600006,42.900002,16.427616
10707,신현재,65,대전 덕양구 123-45,010-7413-9805,여성,151.500000,66.000000,28.755352
10708,오선호,52,용인 수성구 123-45,010-8198-1820,남성,154.800003,96.699997,40.353813
10709,김하윤,44,수원 송파구 123-45,010-9237-1129,여성,170.500000,70.599998,24.285995
10710,한예우,27,부산 유성구 123-45,010-8016-6914,남성,172.300003,97.300003,32.774967
10711,강수민,57,제주 서구 123-45,010-1502-6121,여성,166.399994,68.000000,24.558527
